id,name
,ajmer city
,ajnala
,ajnara ka khirk
,ajnas
,ajneri
,ajni
,ajnora
,ajnor
,ajodhya
,ajot
,ajra
,ajrajpura
,ajrajpura ki dhani
,ajram
,ajrana kalan
,ajrana khurd
,ajrani
,ajrao
,ajrawar
,ajudhipur
,akadia
,akahal
,akajhiri
,akalgarh
,akalkot
,akalpur
,akalsia
,akaltara
,akapur
,akaram
,akaria
,akarpati
,akawaram
,akbarpur afghan
,akbarpur
,akbarpur aunchha
,akbarpur sarai ghag
,akera
,akera chhota
,akha
,akhai
,akharjapet
,akhegwo
,akhipur
,akhli
,akhnur
,akhori
,akhrena
,akhtamai
,akior
,akividu
,akkammapettai
,akkaraivadi
,akkihebbal
,akkivaram
,akkuvaram
,akla
,akla thal
,aklera
,akli
,akli ki dhani
,aklui
,akluj
,aklvidu
,aknapur
,akoda
,akodha
,akodia
,akola
,akolda
,akolia
,akolin
,akoliya
,akolner
,akora
,akora purwa
,akorha
,akorhi
,akoria
,akot
,akothiya
,akoti
,akra
,akrabad
,akria
,akri
,akrund
,aksapur
,aksiguri
,aktasa
,akunpalli
,ala
,alagapuram
,alagiapandipuram
,alai
,alai nagla
,alaipura
,alakjhar
,alakjhari
,al
,alamadi
,alamanda
,alame chak
,alamganj
,alamgaon
,alampura
,alampura imla
,alampur
,alampurkhera
,alamsar
,alamshah purwa
,alamuru
,alanallur
,aland
,alandi
,alandi-devachi
,alandoor
,alandurai
,alandur
,alanganallur
,alangayam
,alangiem
,alangiyam
,alangudi
,alangulam
,alapakam
,alapalli
,alapillai
,alapolai
,alappakkam
,alappula
,alappuzha
,alapulai
,alapur
,alas
,alate
,alattur
,alatur
,alauddin majra
,alawalpur
,alayangudi
,alayla
,albaka
,albela
,alchi gompa
,aldaba
,aldona
,aldur
,ale
